product_id,brand,category_lv1,category_lv2,price_band,price_min,price_max,launch_date,core_claims
546700839593,强生美肌,洗护,洗浴产品,39.9-79.8,39.9,79.8,2019-08-07 11:53:28,保湿|滋润|留香水润瓶装|身体清洁|香氛
546713015675,安热沙,护肤,防晒及晒后护理,205.0,205.0,205.0,2019-06-27 21:41:57,抗衰|滋养|防晒|防水抗氧化光防护|小金瓶
548383068698,欧莱雅,洗护,洗发护发,48.0,48.0,48.0,2019-09-29 15:07:29,去屑|柔顺|清洁|清爽|滋养头发洗护|植萃|精油洗护
550080595188,USMILE,美容仪器,口腔美容仪,422.0-894.0,422.0,894.0,2021-05-29 11:44:18,情侣款
558549667243,HANGO,洗护,洗发护发,90.0-600.0,90.0,600.0,2019-06-28 09:42:13,修护|柔顺|补水抚平毛躁受损修护|头发洗护
561876771265,寻荟记,护肤,面部护理,49.0-130.0,49.0,130.0,2019-08-07 12:54:32,保湿|修护|去痘|舒缓|补水晒后修护痘痘肌|速修
564619732077,凡士林,护肤,身体护理,51.0-140.0,51.0,140.0,2019-06-28 09:51:54,保湿|提亮肤色|滋润|美白|香体秋冬
567015266775,兰蔻,护肤,眼部护理,570.0-1141.0,570.0,1141.0,2019-06-28 09:55:22,保湿|修护|抗衰抗氧化|抗皱|淡化细纹|紧致兰蔻小黑瓶|发光|小黑瓶|黑眼圈
571105537574,EVERBAB,美妆工具,化妆辅助类工具,23.0-76.0,23.0,76.0,2023-09-12 17:00:31,nan
571441444782,欧莱雅,护肤,面部护理,358.0-512.0,358.0,512.0,2020-06-11 11:32:07,保湿|修护|抗衰抗皱|淡化细纹|紧致新年限定|浓缩
573915357188,阿姿美尔,彩妆,面部底妆,101.0-337.0,101.0,337.0,2019-06-28 10:03:38,遮瑕男士专用|痘印|痘痘肌|自然色
580376286690,适乐肤,护肤,面部清洁,122.0-171.0,122.0,171.0,2019-06-28 10:10:44,保湿|清洁|舒缓温和
580608613920,适乐肤,护肤,身体护理,107.0-154.0,107.0,154.0,2019-06-28 10:10:53,保湿|修护|滋润|舒缓修护角质层敏感肌
593802939013,艾惟诺,护肤,婴童护肤,102.0-268.0,102.0,268.0,2019-08-07 14:07:38,保湿|滋润|补水婴幼产品|换季
598545771935,高姿,护肤,面部护理,101.0-326.0,101.0,326.0,2019-09-29 13:42:52,保湿|修护|舒缓|补水水光|水库面膜|熬夜|熬夜肌
600445279036,清扬,洗护,洗发护发,51.0-102.0,51.0,102.0,2019-09-29 10:32:14,修护|去屑|控油|止痒|清洁|蓬松去油头发洗护|弱酸
608068592627,卡姿兰,彩妆,面部底妆,118.0-216.0,118.0,216.0,2019-12-12 12:30:13,持妆|控油|提亮肤色|遮瑕
610251972724,奇蔻,彩妆,唇部彩妆,121.0-139.0,121.0,139.0,2020-05-08 14:22:53,持妆|显色|防沾杯双头唇釉|裸色|镜面
610980212137,舒肤佳,洗护,洗浴产品,41.0-123.0,41.0,123.0,2020-02-28 13:49:09,保湿|清洁|滋润家庭装|柑橘调|柠檬香|身体清洁|香氛
627571758655,AARYE,护肤,手足护理,41.0-198.0,41.0,198.0,2020-10-22 15:05:45,保湿|嫩肤|滋润|补水柔嫩柑橘调|植萃|秋冬|精油洗护|香氛
629261512330,毕生之研,护肤,唇部护理,60.0-213.0,60.0,213.0,2020-12-23 13:43:31,保湿|修护|润唇|淡唇纹|滋润唇霜
630877562610,薇诺娜,护肤,护肤套装,38.0-171.0,38.0,171.0,2020-12-02 14:19:35,保湿|修护|滋润水润干性皮肤|敏感肌
633811728205,郁美净,护肤,婴童护肤,7.0-52.0,7.0,52.0,2020-12-23 13:56:54,滋润|舒缓冬季|婴幼产品|秋冬
638108516518,好来,口腔护理,牙膏,19.0-57.0,19.0,57.0,2021-05-18 15:16:32,清洁牙齿去牙渍新品
638125958371,立白,洗涤,衣物清洁护理,30.0-215.0,30.0,215.0,2021-03-25 14:31:39,抑菌|杀菌
638281143270,贝德美,洗护,婴童洗护,30.0-153.0,30.0,153.0,2021-03-02 17:30:37,柔顺|滋养中大童|头发洗护|婴幼产品|青少年
642070346712,健美创研,护肤,面部清洁,10.0-33.0,10.0,33.0,2021-04-28 14:39:14,清洁卸妆|深层清洁三合一|多合一|植萃|温和|眼唇脸三合一
644104825041,蓝月亮,洗涤,衣物清洁护理,50.0-111.0,50.0,111.0,2021-05-24 12:39:45,学生
646243943454,好来,口腔护理,漱口水,41.0,41.0,41.0,2022-07-13 12:03:52,去异味|牙龈护理健龈|清新口气温和
649044507023,古迪,美妆工具,化妆辅助类工具,8.0-30.0,8.0,30.0,2021-08-12 14:33:23,刀锋|平头|斜角
649287216634,梵香思,香氛,家居香氛,81.0,81.0,81.0,2021-09-04 10:22:00,熏香|舒缓|除味|清新空气卧室|卫生间|室内|无火香薰|酒店
654101908243,芭贝拉,彩妆,眼部彩妆,30.0-1021.0,30.0,1021.0,2021-10-15 17:32:46,防晕染|防水新手|极细|棕色
657450039727,唯资,彩妆,眼部彩妆,19.0-59.0,19.0,59.0,2021-10-30 10:24:20,防晕染|防水二合一|墨绿色|多合一|彩色眼线|新手|极细
657515505737,EHD,洗护,洗发护发,131.0-287.0,131.0,287.0,2022-06-01 15:26:32,去屑|固发|控油|蓬松|防断发|防脱头发洗护|微生态
664794245461,舒蕾,洗护,洗发护发,40.0-80.0,40.0,80.0,2022-05-10 14:42:19,修护|柔顺|滋润改善干枯|水润受损修护|头发洗护
665262178114,OLAY,护肤,护肤套装,491.0-933.0,491.0,933.0,2022-01-17 16:18:41,保湿|修护|抗衰|祛斑|美白|舒缓抗氧化|紧致新年限定|水感|超抗
668050013072,可复美,护肤,医疗器械类,19.9,19.9,19.9,2022-03-01 11:08:10,修护二类医疗器械
668403180662,奇士美,彩妆,眼部彩妆,68.0-74.0,68.0,74.0,2022-02-26 00:00:00,持妆|显色|防晕染|防水不易晕染|细滑
668799527542,达肤妍,护肤,面部护理,132.0-319.0,132.0,319.0,2022-05-10 14:29:04,保湿|修护|舒缓|补水舒敏精简配方
669066273405,佩冉,彩妆,眼部彩妆,46.0-1036.0,46.0,1036.0,2022-04-08 10:00:00,卷翘|定型|打底|纤长|防晕染|防水
670784812291,妇炎洁,洗护,私密清洁,50.0-142.0,50.0,142.0,2022-03-31 13:56:35,抑菌|止痒|清洁|清爽男士专用
670960887570,雪玲妃,护肤,面部清洁,92.0-245.0,92.0,245.0,2022-03-23 16:08:34,保湿|控油|清洁卸妆|深层清洁二合一|多合一|温和
673983071928,恋火,彩妆,面部底妆,171.0-369.0,171.0,369.0,2022-04-27 15:57:21,持妆|控油|遮瑕柔焦|油性皮肤|磨皮
674784056519,MTS DERMAROLLER,美容仪器,面部美容仪,2.0-3.0,2.0,3.0,2023-09-04 10:37:26,纳米
677618835661,KINBATA,洗涤,衣物清洁护理,40.0-122.0,40.0,122.0,2022-07-27 15:41:16,抑菌|防串色
677658831282,佳洁士,口腔护理,牙膏,26.0-82.0,26.0,82.0,2022-08-10 14:27:32,去异味|美白清新口气|美白牙齿
678036456918,可复美,护肤,面部护理,36.0,36.0,36.0,2022-07-20 14:30:29,保湿|修护|嫩肤|清爽|舒缓|补水柔嫩|舒敏水乳|秋冬
679712747006,悦哺,护肤,婴童护肤,69.0-159.0,69.0,159.0,2022-08-24 14:01:31,舒缓婴幼产品|红屁屁
680483637921,儒意,洗护,洗发护发,49.0-141.0,49.0,141.0,2022-09-15 10:52:54,修护|去屑|固发|强韧|控油|止痒|清洁|蓬松|防断发|防脱头发洗护
680908380710,GUOXIAONIU,美妆工具,化妆辅助类工具,10.0-40.0,10.0,40.0,2022-09-21 11:56:07,动物毛|斜头|斜角
683983144682,恋火,彩妆,面部底妆,244.0-515.0,244.0,515.0,2022-09-27 11:20:07,保湿|持妆|控油|遮瑕|防晒干性皮肤|气垫|油性皮肤
687144333099,FAN BEAUTY DIARY,护肤,面部护理,10.0,10.0,10.0,2023-06-27 13:41:30,保湿以油养肤|油敷|油面膜
687553089356,立白,洗涤,衣物清洁护理,13.0-107.0,13.0,107.0,2022-12-16 11:52:17,彩漂|清洁|留香|锁色香氛
694423937381,植护,洗涤,衣物清洁护理,20.0-80.0,20.0,80.0,2022-12-14 11:40:56,杀菌|除螨
700424632053,逐本,护肤,面部清洁,67.0-144.0,67.0,144.0,2023-03-01 15:17:52,修护|清洁|滋养卸妆养卸合一|新品|植萃
701771791477,蔬果园,洗涤,家清,41.0-82.0,41.0,82.0,2023-04-06 15:24:04,清洁
714973499723,赛逸,洗护,洗发护发,64.0-136.0,64.0,136.0,2023-09-20 14:24:36,去屑|控油|蓬松头发洗护
718674868801,迪奥,彩妆,彩妆套装,20.0,20.0,20.0,2023-08-22 11:23:42,持妆
719125522761,珂拉琪,彩妆,唇部彩妆,61.0,61.0,61.0,2023-06-19 00:00:00,提升气色丝绒|哑光|空气唇釉|空气感|绒感|绒雾|雾面
728973671437,美宝莲,彩妆,眼部彩妆,89.0-179.0,89.0,179.0,2023-07-25 17:50:45,卷翘|持妆|纤长|防水新年限定
733272127415,绽家,洗涤,衣物清洁护理,40.0,40.0,40.0,2024-01-30 14:24:43,抑菌|留香植萃|香氛
733854502179,奕沃,护肤,面部护理,99.0-221.0,99.0,221.0,2023-08-22 12:15:54,保湿|抗衰|补水抗皱|紧致敏感肌|水光
735116220520,完美日记,彩妆,唇部彩妆,166.0-332.0,166.0,332.0,2023-09-12 16:45:59,保湿|提升气色|显色仿生膜|情人节|裸色
737930210047,健美创研,护肤,唇部护理,7.0-20.0,7.0,20.0,2023-09-12 16:05:01,保湿|去角质|润唇|淡唇纹|滋润|补水|防裂防干裂
738518033876,欧莱雅,洗护,洗发护发,16.0-206.0,16.0,206.0,2023-10-25 11:16:25,修护|柔顺|滋养头发洗护|精油洗护
740910208217,ORGINESE,护肤,面部护理,61.0-92.0,61.0,92.0,2023-10-18 15:45:46,保湿|控油|提亮肤色|收缩毛孔|清爽|滋润|美白|舒缓|补水平衡水油|水润|祛黄发光|水乳|湿敷|焕肤|精华水|精粹水
742817071549,理肤泉,护肤,面部护理,378.0-526.0,378.0,526.0,2023-10-20 00:00:00,保湿|修护|舒缓|补水李佳琦推荐
746945792810,敷尔佳,护肤,医疗器械类,51.0,51.0,51.0,2023-11-13 12:03:30,修护修护敏感二类医疗器械
750400946303,木柯诗,彩妆,多功能彩妆,60.0-133.0,60.0,133.0,2024-07-10 10:26:15,修容|轮廓修饰一体盘|化妆师专用
752440558012,心愿先生,美妆工具,化妆修饰类工具,27.0-102.0,27.0,102.0,2023-12-13 17:33:28,免胶|懒人
753566769292,维特丝,洗护,洗护套装,60.0-120.0,60.0,120.0,2023-12-19 14:20:06,去屑|控油|止痒|清洁|留香|蓬松深层清洁头发洗护|香氛
754911093282,儒意,洗护,手足清洁,49.0-140.0,49.0,140.0,2024-08-01 10:42:04,去角质草本|身体清洁
763028196657,白云山,洗护,洗发护发,40.0-132.0,40.0,132.0,2024-01-22 15:43:21,去屑|控油|柔顺|止痒|清洁|蓬松改善头痒头发洗护
765750470409,理然,洗护,美发造型,72.0-237.0,72.0,237.0,2024-02-23 02:43:55,定型|蓬松蓬蓬水
768934450390,儒意,护肤,面部护理,70.0-276.0,70.0,276.0,2024-03-13 14:28:43,抗衰|提亮肤色|补水抗初老|抗皱|改善黯沉|紧致去暗沉|双抗|精华面膜
771633143404,漫野,彩妆,面部底妆,51.0,51.0,51.0,2024-03-12 15:24:56,提亮肤色|遮瑕遮泪沟|黑眼圈
795992732827,JOHN JEFF,洗护,洗发护发,39.0-70.0,39.0,70.0,2024-06-04 18:12:00,去屑|去异味|控油|舒缓|蓬松头发洗护|油性发质|温和
800826789894,BH,彩妆,面部底妆,13.0-70.0,13.0,70.0,2024-06-14 11:41:45,修容|提亮肤色|遮瑕痘印|痘痘肌|遮泪沟|黑眼圈
803770036426,海飞丝,洗护,洗发护发,36.0-145.0,36.0,145.0,2024-07-25 15:11:20,去屑|控油|柔顺|止痒|清洁|清爽头发洗护
806011248894,舒肤佳,洗护,香皂,31.0,31.0,31.0,2024-06-15 00:00:00,杀菌|清洁|除螨家庭装|身体清洁|除螨皂
19583852618,青蛙王子,护肤,婴童护肤,29.0-102.0,29.0,102.0,2019-08-07 10:26:50,保湿|滋润|舒缓|补水水润婴幼产品|宝宝霜|换季
24723116941,自然堂,护肤,面部护理,188.0,188.0,188.0,2019-08-07 10:28:19,保湿|修护|抗衰抗皱|紧致敏感肌
26742396413,飘柔,洗护,洗发护发,36.0-109.0,36.0,109.0,2019-06-27 17:54:51,去屑|控油|柔顺|清洁|清爽|蓬松去油兰花香|头发洗护|家庭装|花香调|香氛
26792032874,云南白药,口腔护理,牙膏,25.0-76.0,25.0,76.0,2019-08-07 10:28:42,去异味|清洁|牙龈护理健龈|清新口气
41466077765,欧莱雅,护肤,护肤套装,363.0-946.0,363.0,946.0,2019-06-27 19:34:24,保湿|修护|抗衰抗皱|紧致新年限定
41747173786,大宝,护肤,面部护理,16.0-31.0,16.0,31.0,2019-06-27 19:35:39,保湿|清爽|补水水乳
520020854160,蓝月亮,洗涤,衣物清洁护理,41.0,41.0,41.0,2019-12-16 17:11:49,清洁去污喷雾型洗涤剂
521267837407,标婷,护肤,面部护理,20.0-49.0,20.0,49.0,2019-06-27 20:08:22,保湿水乳
521992685477,超能,洗涤,衣物清洁护理,89.0,89.0,89.0,2019-12-16 17:12:17,彩漂|清洁|锁色低泡|温和
524622452917,雅漾,护肤,面部护理,29.0-91.0,29.0,91.0,2019-09-27 17:22:17,保湿|清爽|舒缓|补水便携|保湿喷雾|旅行装|气雾剂|水乳
530806521092,好来,口腔护理,牙膏,16.0,16.0,16.0,2019-08-07 11:43:11,去异味|牙龈护理健龈|清新口气口腔香氛
537140825702,理肤泉,护肤,面部护理,119.0-239.0,119.0,239.0,2019-06-27 21:08:26,保湿|修护|舒缓修护角质层抗应激|换季|脸部泛红
539413113746,卡姿兰,彩妆,面部底妆,117.0-288.0,117.0,288.0,2019-08-07 11:47:10,保湿|打底|提亮肤色三合一|多合一|学生|懒人|秋冬|裸妆
556555455731,十月结晶,洗涤,衣物清洁护理,42.0-125.0,42.0,125.0,2019-12-16 17:21:12,婴幼产品|新生儿适用|母婴
560907135330,花西子,彩妆,定妆,129.0-472.0,129.0,472.0,2019-06-28 09:48:22,定妆|持妆气垫|气垫蜜粉|养肤
567088560216,戈雅,彩妆,指（趾）甲彩妆,10.0-601.0,10.0,601.0,2019-06-28 09:55:28,亮片|奶白色|焦糖色
567635075004,协和,护肤,身体护理,20.0-50.0,20.0,50.0,2019-06-28 09:56:03,保湿|滋养|滋润|舒缓|补水
572905929935,谷雨,护肤,护肤套装,463.0-845.0,463.0,845.0,2019-06-28 10:02:49,保湿|修护|抗衰|提亮肤色|祛斑|美白|补水抗氧化光感|水乳
580552745970,SK-II,护肤,护肤套装,769.0,769.0,769.0,2019-10-21 03:14:58,修护|抗衰抗皱|紧致SK-II神仙水|微生态|神仙水|精华露
581990918204,清可新,洗涤,衣物清洁护理,102.0-205.0,102.0,205.0,2020-01-10 17:16:36,杀菌|锁色|除螨
583373729309,创福康,护肤,医疗器械类,116.0-933.0,116.0,933.0,2019-08-07 13:50:11,修护|舒缓修护角质层二类医疗器械|冷敷|械字号
584528222893,妮维雅,护肤,身体护理,54.0-107.0,54.0,107.0,2019-06-28 10:15:20,保湿|滋润|美白
586658505949,花西子,护肤,面部清洁,69.0-137.0,69.0,137.0,2019-06-28 10:17:40,清洁卸妆三合一|多合一|旅行装|独立包装|眼唇脸三合一
586998523965,至本,护肤,面部清洁,53.0-222.0,53.0,222.0,2019-06-28 10:18:26,保湿|修护|清洁|清爽卸妆敏感肌|易乳化|温和
592222070939,悠宜,彩妆,眼部彩妆,39.0,39.0,39.0,2019-06-28 10:31:12,防水不易晕染|学生|彩色眼线|新手|棕色
596448867453,芙清,护肤,医疗器械类,72.0,72.0,72.0,2019-09-29 19:35:44,修护二类医疗器械|痘印|痘痘肌
597366166881,舒肤佳,洗护,婴童洗护,51.0-103.0,51.0,103.0,2019-09-29 20:27:47,保湿|清洁头发洗护|温和|瓶装|身体清洁|香草
606622160898,CANMAKE,彩妆,眼部彩妆,33.0-55.0,33.0,55.0,2020-01-10 17:49:40,防晕染|防水新手|极细|棕色
609038731962,且初,护肤,面部清洁,105.0-199.0,105.0,199.0,2020-01-10 18:10:03,清洁卸妆以油养肤|土豆泥
613257908728,LA,洗涤,衣物清洁护理,43.0-219.0,43.0,219.0,2020-03-26 13:08:58,杀菌|清洁|除螨
613887015866,威露士,洗涤,家清,59.0-178.0,59.0,178.0,2020-04-22 16:51:40,杀菌|消毒|除螨多用
614109861539,纽强,护肤,婴童护肤,255.0-510.0,255.0,510.0,2020-08-13 12:44:00,保湿|滋润|防裂水润|防干裂婴幼产品|秋冬
615288880774,戴可思,洗护,婴童洗护,35.0-66.0,35.0,66.0,2020-12-16 11:55:50,婴幼产品|小花泡沫|植物|温和|身体清洁
620444259640,EVERBAB,美妆工具,化妆辅助类工具,28.0-41.0,28.0,41.0,2023-09-12 17:00:51,棉花糖气垫|气垫
623440378916,蘭,护肤,面部护理,232.0-476.0,232.0,476.0,2020-10-21 17:56:18,保湿|修护|抗衰|滋养抗皱|紧致以油养肤|精华油|精粹油|纯净美妆品牌
625043250711,ROZO,彩妆,眼部彩妆,26.0,26.0,26.0,2020-08-13 12:20:06,持妆|锁色|防水极细|野生眉
629032612856,尔木萄,彩妆,眼部彩妆,11.0,11.0,11.0,2020-12-23 13:39:52,持妆|防水不易晕染|极细
629180417449,儿初宝,护肤,婴童护肤,111.0-215.0,111.0,215.0,2020-11-11 13:43:07,婴幼产品|抚触油|秋冬
633287394121,珀莱雅,护肤,护肤套装,492.0-815.0,492.0,815.0,2020-12-23 13:54:35,保湿|抗衰|补水抗皱|淡化细纹|紧致新年限定|水乳
635845940835,强生婴儿,护肤,婴童护肤,36.0-103.0,36.0,103.0,2021-03-10 15:06:06,保湿婴幼产品|新生儿适用
636327362617,奕沃,护肤,面部护理,82.0-229.0,82.0,229.0,2021-03-10 14:45:32,保湿|去黑头|控油|清洁|滋润水润多合一|多效|抛光面膜|涂抹式
636499715986,HBN,护肤,眼部护理,336.0-661.0,336.0,661.0,2021-01-20 10:22:17,保湿|修护|抗衰|提亮肤色抗皱|提亮眼周|淡化细纹|紧致冰美式
640822296285,金纺,洗涤,衣物清洁护理,47.0,47.0,47.0,2021-05-18 15:18:43,柔顺|留香|防静电温和|香氛
640938279727,素之然,美妆工具,化妆修饰类工具,31.0-1034.0,31.0,1034.0,2022-06-01 15:33:35,nan
641501141529,卡姿兰,彩妆,眼部彩妆,53.0-124.0,53.0,124.0,2021-05-18 15:22:36,卷翘|定型|持妆|纤长|防晕染|防水
641810821623,悠宜,美妆工具,化妆修饰类工具,30.0-40.0,30.0,40.0,2021-05-18 15:24:44,肿眼泡
641989788648,INTO YOU,彩妆,唇部彩妆,71.0,71.0,71.0,2021-04-28 14:38:45,持妆|防沾杯哑光|水光|水雾|水雾唇釉|秋冬|镜面
645140890029,诗裴丝,洗护,洗发护发,75.0-173.0,75.0,173.0,2021-07-23 12:39:05,清爽|蓬松免洗|头发洗护|气雾剂|高颅顶
649265625225,水卫仕,洗涤,衣物清洁护理,25.0-38.0,25.0,38.0,2021-08-12 12:17:33,抑菌|杀菌|清洁|除螨去污温和
650064277466,雕牌,洗涤,家清,19.0-58.0,19.0,58.0,2021-10-10 11:51:51,无残留
652276645657,维特丝,洗护,美发造型,31.0-93.0,31.0,93.0,2021-09-30 17:36:18,保湿|定型|蓬松气雾剂|男士专用|蓬蓬水
653935817464,INTO YOU,彩妆,唇部彩妆,77.0-233.0,77.0,233.0,2021-09-08 13:39:08,丝绒|哑光|唇颊两用|绒感|雾面
654332279314,植物主义,护肤,面部清洁,18.0-68.0,18.0,68.0,2021-09-01 15:24:07,清洁卸妆便携|准孕妇|孕妇|宝妈|植物
654433144164,半亩花田,护肤,面部清洁,40.0-55.0,40.0,55.0,2021-09-15 15:21:16,保湿|控油|清洁卸妆|深层清洁慕斯|温和
659559551172,谷雨,护肤,护肤套装,244.0-520.0,244.0,520.0,2021-11-04 22:05:02,保湿|去痘|去痘印|控油新年限定|水乳|油性皮肤|痘印|痘痘肌|菌菇类成分
667552115438,彩棠,彩妆,面部底妆,212.0-1040.0,212.0,1040.0,2022-01-17 21:06:21,遮瑕无瑕|痘印|痘痘肌|遮斑点|黑眼圈
669971352873,维多利亚的秘密,护肤,身体护理,103.0,103.0,103.0,2022-03-23 14:40:09,保湿|留香绒感|香氛
672564371204,云南白药,口腔护理,牙膏,33.0-68.0,33.0,68.0,2022-04-13 15:28:16,去异味|清洁|牙龈护理健龈|清新口气口腔香氛|囤货|家庭装
673576000045,超能,洗涤,衣物清洁护理,40.0,40.0,40.0,2022-06-14 16:22:17,低泡|天然|易过水|香氛
675129171209,佩冉,彩妆,定妆,63.0-88.0,63.0,88.0,2022-05-19 10:01:12,定妆|持妆|控油|遮瑕|防水裸色
677352003655,珂润,护肤,面部护理,162.0,162.0,162.0,2022-07-13 10:11:12,保湿|滋养|补水敏感肌
677827978225,滋源,洗护,洗发护发,90.0-180.0,90.0,180.0,2022-10-12 14:30:33,去屑|控油|清洁|蓬松刷酸|头发洗护|弱酸|微生态|无硅油|温和
680275478520,沙宣,洗护,洗发护发,56.0-81.0,56.0,81.0,2022-08-10 11:09:45,保湿|去屑|控油|清洁|蓬松|补水头发洗护
680845890199,蘭,护肤,面部护理,10.0,10.0,10.0,2022-10-26 11:26:17,保湿|修护|抗衰|滋养抗皱|紧致以油养肤|体验装|精华油|精油护肤|精粹油|纯净美妆品牌
682051935291,舒肤佳,洗护,洗浴产品,49.0-86.0,49.0,86.0,2022-09-21 13:38:15,清洁家庭装|身体清洁
682223639487,蓝月亮,洗护,手足清洁,21.0-58.0,21.0,58.0,2022-08-31 15:27:35,抑菌|滋润|留香补充装|身体清洁
682541900672,水木花草,护肤,手足护理,34.0-90.0,34.0,90.0,2022-09-21 11:04:05,保湿|嫩肤|提亮肤色|滋润|美白|补水|防裂水润|防干裂便携|香氛
694518095781,澳宝,护肤,身体护理,41.0-56.0,41.0,56.0,2022-12-14 11:33:35,保湿|滋润|补水刷酸|多合一|多效|果酸焕肤
695046180856,儒意,护肤,面部护理,70.0-203.0,70.0,203.0,2023-02-20 15:35:49,保湿|去痘|去闭口|控油|收缩毛孔刷酸|原液|痘印|痘痘肌
696498563176,舒客,口腔护理,牙膏,46.0-140.0,46.0,140.0,2023-01-05 15:58:47,去异味|美白清新口气
703939466177,悦瞳,美妆工具,化妆修饰类工具,166.0-196.0,166.0,196.0,2023-03-15 11:31:15,免胶|妈生感|磁吸假睫毛
708587040382,沫芮,洗护,洗发护发,80.0-131.0,80.0,131.0,2023-03-28 11:38:14,去屑|控油|柔顺|清洁|蓬松深层清洁头发洗护
714850327613,儒意,护肤,眼部护理,101.0-205.0,101.0,205.0,2023-04-25 15:16:20,保湿|抗衰紧致黑眼圈
723124985494,谷雨,护肤,面部清洁,160.0-402.0,160.0,402.0,2023-06-13 15:14:52,保湿|修护|去痘|控油新年限定|男士专用|痘痘肌
734688438310,DPDP,彩妆,面部底妆,71.0-119.0,71.0,119.0,2023-10-11 10:37:06,保湿|持妆|控油|滋养|遮瑕养肤|油性皮肤|空气感
736565877819,高露洁,口腔护理,牙膏,34.0-47.0,34.0,47.0,2023-12-08 16:13:12,去异味|清洁|美白清新口气含氟
738070346628,泊紫汀兰,洗护,美发造型,49.0-91.0,49.0,91.0,2023-09-26 10:36:42,染发天然|无刺激|植物|纯植物|黑茶色
740693372378,飞虎牌,洗护,婴童洗护,72.0-154.0,72.0,154.0,2023-11-10 11:06:05,清洁中大童|头发洗护|婴幼产品
742450279205,超能,洗涤,家清,8.0-57.0,8.0,57.0,2023-10-09 14:59:52,瓶装
742810960505,伊丽莎白雅顿,护肤,身体护理,112.0,112.0,112.0,2023-10-20 00:00:00,保湿|滋润|留香秋冬
743677375811,3CE,彩妆,眼部彩妆,326.0,326.0,326.0,2023-10-31 18:20:20,十二色|哑光|大地色|新手|珠光
747250667067,润本,护肤,婴童护肤,46.0-97.0,46.0,97.0,2023-11-07 13:48:02,保湿|滋润|补水婴幼产品|宝宝霜|精华棒
772173329058,诗裴丝,洗护,洗发护发,70.0-173.0,70.0,173.0,2024-03-12 17:00:01,保湿|控油|清洁|蓬松便携|免洗|头发洗护|懒人
777448170716,柏瑞美,彩妆,定妆,60.0-121.0,60.0,121.0,2024-04-02 16:04:04,保湿|定妆|持妆|控油水光|联名
777785020944,心愿先生,美妆工具,化妆修饰类工具,26.0-101.0,26.0,101.0,2024-04-17 15:59:09,免胶|狐系
786742699778,芙丽芳丝,护肤,面部清洁,118.0-237.0,118.0,237.0,2024-05-15 14:54:21,保湿|修护|去痘|控油|清洁痘痘肌
794417610771,高露洁,口腔护理,牙膏,52.0-213.0,52.0,213.0,2024-05-16 11:17:20,去异味|清洁|清洁牙齿|美白去烟渍|去牙渍|清新口气
798786561188,花知晓,彩妆,面部底妆,91.0-153.0,91.0,153.0,2024-05-24 00:00:00,提亮肤色|遮瑕
